user_id,signup_date,user_segment,variant_group
4466,2025-09-15,student,treatment
4467,2025-09-20,student,treatment
4468,2025-09-16,student,treatment
4469,2025-09-19,career_changer,treatment
4470,2025-09-13,career_changer,control
4471,2025-09-18,career_changer,control
4472,2025-09-17,career_changer,treatment
4473,2025-09-30,student,treatment
4474,2025-09-30,student,control
4475,2025-09-28,professional,treatment
4476,2025-09-23,student,treatment
4477,2025-09-14,student,treatment
4478,2025-09-18,student,treatment
4479,2025-09-02,professional,control
4480,2025-09-26,professional,control
4481,2025-10-01,student,control
4482,2025-09-12,student,control
4483,2025-09-23,professional,treatment
4484,2025-09-29,professional,treatment
4485,2025-09-26,student,treatment
4486,2025-09-18,professional,treatment
4487,2025-09-20,student,control
4488,2025-09-21,student,control
4489,2025-09-30,professional,control
4490,2025-09-03,professional,control
4491,2025-09-04,student,treatment
4492,2025-09-25,professional,control
4493,2025-09-08,professional,control
4494,2025-09-22,professional,control
4495,2025-09-22,professional,treatment
4496,2025-09-12,professional,control
4497,2025-09-06,student,control
4498,2025-09-21,student,control
4499,2025-09-20,student,treatment
4500,2025-09-02,student,control
4501,2025-09-19,professional,treatment
4502,2025-09-21,professional,treatment
4503,2025-09-22,student,treatment
4504,2025-09-21,student,treatment
4505,2025-09-13,student,control
4506,2025-10-01,student,control
4507,2025-09-25,professional,control
4508,2025-09-11,student,treatment
4509,2025-10-01,professional,control
4510,2025-09-26,career_changer,control
4511,2025-09-14,student,treatment
4512,2025-09-04,student,treatment
4513,2025-09-01,student,control
4514,2025-09-04,professional,treatment
4515,2025-09-09,professional,treatment
4516,2025-09-08,student,control
4517,2025-09-17,professional,control
4518,2025-09-24,career_changer,treatment
4519,2025-09-17,student,treatment
4520,2025-09-18,student,control
4521,2025-09-19,career_changer,control
4522,2025-09-23,professional,treatment
4523,2025-09-19,career_changer,treatment
4524,2025-09-08,professional,treatment
4525,2025-09-15,career_changer,control
4526,2025-09-12,student,control
4527,2025-09-13,professional,treatment
4528,2025-09-15,career_changer,control
4529,2025-09-25,professional,treatment
4530,2025-09-22,student,treatment
4531,2025-09-19,student,control
4532,2025-09-23,student,treatment
4533,2025-09-17,student,control
4534,2025-09-05,student,treatment
4535,2025-09-12,professional,control
4536,2025-09-01,professional,control
4537,2025-09-16,student,treatment
4538,2025-09-04,professional,treatment
4539,2025-09-10,student,control
4540,2025-09-14,student,treatment
4541,2025-09-30,student,control
4542,2025-10-01,professional,control
4543,2025-09-03,student,control
4544,2025-09-04,student,control
4545,2025-09-27,student,control
4546,2025-10-01,career_changer,control
4547,2025-09-24,student,control
4548,2025-09-05,professional,control
4549,2025-09-12,professional,control
4550,2025-09-10,professional,treatment
4551,2025-09-11,career_changer,control
4552,2025-09-15,student,treatment
4553,2025-09-26,student,treatment
4554,2025-09-07,career_changer,treatment
4555,2025-09-17,student,treatment
4556,2025-09-16,professional,treatment
4557,2025-09-12,professional,control
4558,2025-09-16,professional,treatment
4559,2025-09-04,career_changer,treatment
4560,2025-09-15,career_changer,treatment
4561,2025-09-24,professional,treatment
4562,2025-09-23,student,control
4563,2025-09-15,career_changer,treatment
4564,2025-09-11,student,treatment
4565,2025-09-03,student,control
4566,2025-09-10,career_changer,control
4567,2025-09-02,student,treatment
4568,2025-09-26,student,treatment
4569,2025-09-23,student,control
4570,2025-09-04,career_changer,treatment
4571,2025-09-01,professional,control
4572,2025-09-28,professional,control
4573,2025-09-11,student,control
4574,2025-09-21,professional,control
4575,2025-09-04,professional,control
4576,2025-09-22,student,control
4577,2025-09-26,student,treatment
4578,2025-09-06,student,treatment
4579,2025-09-30,career_changer,control
4580,2025-09-24,professional,control
4581,2025-09-08,career_changer,control
4582,2025-09-17,student,treatment
4583,2025-09-06,professional,control
4584,2025-09-18,professional,control
4585,2025-09-06,professional,treatment
4586,2025-09-11,career_changer,treatment
4587,2025-09-18,student,control
4588,2025-09-14,student,control
4589,2025-10-01,professional,control
4590,2025-09-15,professional,treatment
4591,2025-09-08,professional,treatment
4592,2025-09-26,student,control
4593,2025-09-13,professional,treatment
4594,2025-09-21,student,control
4595,2025-09-06,student,control
4596,2025-09-06,professional,control
4597,2025-09-21,professional,control
4598,2025-09-22,student,control
4599,2025-09-14,student,control
4600,2025-09-13,student,control
4601,2025-09-01,student,control
4602,2025-09-24,professional,treatment
4603,2025-09-20,career_changer,control
4604,2025-09-29,student,control
4605,2025-09-07,professional,treatment
4606,2025-09-15,career_changer,treatment
4607,2025-09-19,career_changer,treatment
4608,2025-09-14,student,control
4609,2025-09-13,career_changer,control
4610,2025-09-01,student,treatment
4611,2025-09-23,student,treatment
4612,2025-09-07,student,control
4613,2025-09-07,student,treatment
4614,2025-09-09,student,control
4615,2025-09-25,student,treatment
4616,2025-09-23,student,treatment
4617,2025-09-26,career_changer,treatment
4618,2025-09-26,career_changer,treatment
4619,2025-09-03,student,treatment
4620,2025-09-19,career_changer,control
4621,2025-09-04,career_changer,control
4622,2025-09-26,professional,control
4623,2025-09-28,student,control
4624,2025-09-18,professional,treatment
4625,2025-09-06,career_changer,control
4626,2025-09-12,professional,control
4627,2025-09-11,student,treatment
4628,2025-09-07,professional,treatment
4629,2025-09-15,professional,control
4630,2025-09-04,professional,control
4631,2025-09-09,student,control
4632,2025-09-22,student,treatment
4633,2025-09-28,career_changer,control
4634,2025-09-16,career_changer,treatment
4635,2025-09-17,student,control
4636,2025-10-01,career_changer,control
4637,2025-09-21,student,treatment
4638,2025-09-11,professional,control
4639,2025-09-20,professional,control
4640,2025-09-13,career_changer,control
4641,2025-09-20,career_changer,control
4642,2025-09-13,student,treatment
4643,2025-09-19,career_changer,control
4644,2025-09-04,student,control
4645,2025-09-12,professional,control
4646,2025-09-12,professional,treatment
4647,2025-09-28,professional,treatment
4648,2025-09-15,student,treatment
4649,2025-09-20,career_changer,treatment
4650,2025-09-06,student,control
4651,2025-09-27,student,control
4652,2025-09-22,professional,control
4653,2025-09-23,student,control
4654,2025-09-26,career_changer,control
4655,2025-09-10,student,treatment
4656,2025-09-30,student,treatment
4657,2025-09-20,career_changer,treatment
4658,2025-09-19,professional,control
4659,2025-09-03,student,treatment
4660,2025-09-22,professional,treatment
4661,2025-09-05,professional,treatment
4662,2025-09-11,professional,control
4663,2025-09-04,student,control
4664,2025-09-08,career_changer,control
4665,2025-09-10,career_changer,control
4666,2025-09-04,professional,treatment
4667,2025-09-06,student,control
4668,2025-09-12,career_changer,control
4669,2025-09-23,professional,treatment
4670,2025-09-05,professional,treatment
4671,2025-09-17,student,control
4672,2025-09-13,career_changer,treatment
4673,2025-09-14,professional,control
4674,2025-09-20,student,control
4675,2025-09-05,student,control
4676,2025-09-19,career_changer,treatment
4677,2025-09-13,student,treatment
4678,2025-09-14,career_changer,control
4679,2025-09-06,professional,treatment
4680,2025-09-16,professional,control
4681,2025-09-21,student,treatment
4682,2025-09-18,student,control
4683,2025-09-23,career_changer,control
4684,2025-09-30,student,treatment
4685,2025-09-21,professional,treatment
4686,2025-09-30,student,control
4687,2025-09-06,student,control
4688,2025-09-18,student,control
4689,2025-09-06,professional,control
4690,2025-09-16,career_changer,treatment
4691,2025-09-10,student,treatment
4692,2025-09-05,student,control
4693,2025-09-06,student,control
4694,2025-09-11,professional,treatment
4695,2025-09-27,student,control
4696,2025-09-15,career_changer,treatment
4697,2025-09-20,professional,control
4698,2025-09-02,professional,treatment
4699,2025-09-28,student,treatment
4700,2025-09-12,career_changer,treatment
4701,2025-10-01,student,treatment
4702,2025-09-01,student,control
4703,2025-09-16,professional,treatment
4704,2025-09-05,professional,treatment
4705,2025-09-07,student,control
4706,2025-09-27,student,control
4707,2025-09-13,professional,control
4708,2025-10-01,student,control
4709,2025-09-18,career_changer,control
4710,2025-09-17,professional,treatment
4711,2025-09-21,student,control
4712,2025-09-16,student,treatment
4713,2025-09-14,student,control
4714,2025-09-22,professional,control
4715,2025-09-16,professional,control
4716,2025-09-14,student,control
4717,2025-09-23,professional,control
4718,2025-09-27,career_changer,control
4719,2025-09-15,student,control
4720,2025-09-16,career_changer,treatment
4721,2025-09-06,student,treatment
4722,2025-09-03,student,control
4723,2025-09-19,student,treatment
4724,2025-09-01,student,treatment
4725,2025-09-26,student,control
4726,2025-09-25,student,treatment
4727,2025-09-08,career_changer,treatment
4728,2025-09-10,career_changer,control
4729,2025-09-02,professional,control
4730,2025-09-09,student,control
4731,2025-09-08,student,control
4732,2025-09-18,student,treatment
4733,2025-09-10,professional,control
4734,2025-09-06,career_changer,treatment
4735,2025-09-25,student,treatment
4736,2025-09-15,student,treatment
4737,2025-09-19,professional,treatment
4738,2025-09-24,student,control
4739,2025-09-25,student,control
4740,2025-09-25,professional,treatment
4741,2025-09-16,professional,control
4742,2025-09-18,student,control
4743,2025-09-17,student,treatment
4744,2025-09-04,career_changer,treatment
4745,2025-09-19,student,control
4746,2025-09-04,student,treatment
4747,2025-09-09,student,treatment
4748,2025-09-25,student,control
4749,2025-09-18,student,control
4750,2025-09-27,career_changer,treatment
4751,2025-09-12,student,control
4752,2025-09-18,student,control
4753,2025-09-27,professional,control
4754,2025-09-25,professional,treatment
4755,2025-09-02,career_changer,control
4756,2025-09-25,career_changer,control
4757,2025-09-24,student,control
4758,2025-09-15,professional,treatment
4759,2025-09-18,student,control
4760,2025-09-07,career_changer,treatment
4761,2025-09-14,student,treatment
4762,2025-09-04,career_changer,control
4763,2025-09-24,professional,treatment
4764,2025-09-27,student,treatment
4765,2025-09-21,professional,treatment
4766,2025-09-25,career_changer,control
4767,2025-09-08,career_changer,treatment
4768,2025-09-10,student,treatment
4769,2025-09-28,professional,treatment
4770,2025-09-02,student,control
4771,2025-09-15,student,treatment
4772,2025-09-09,student,control
4773,2025-09-12,student,control
4774,2025-09-28,career_changer,control
4775,2025-09-27,student,treatment
4776,2025-09-03,career_changer,control
4777,2025-09-15,student,treatment
4778,2025-09-28,student,treatment
4779,2025-09-04,student,control
4780,2025-09-25,student,treatment
4781,2025-09-26,student,control
4782,2025-09-08,student,control
4783,2025-09-07,professional,treatment
4784,2025-09-26,student,treatment
4785,2025-09-24,student,treatment
4786,2025-09-19,student,treatment
4787,2025-09-23,career_changer,control
4788,2025-09-12,career_changer,control
4789,2025-09-28,student,treatment
4790,2025-09-23,student,control
4791,2025-09-20,student,control
4792,2025-09-21,career_changer,treatment
4793,2025-09-14,student,control
4794,2025-09-06,student,control
4795,2025-09-20,student,treatment
4796,2025-09-05,student,treatment
4797,2025-09-26,student,treatment
4798,2025-09-07,professional,treatment
4799,2025-09-27,student,control
4800,2025-09-07,professional,treatment
4801,2025-09-26,student,treatment
4802,2025-09-02,student,control
4803,2025-09-19,career_changer,control
4804,2025-09-12,student,treatment
4805,2025-09-18,career_changer,treatment
4806,2025-09-09,professional,treatment
4807,2025-09-20,student,treatment
4808,2025-09-18,career_changer,treatment
4809,2025-09-06,student,treatment
4810,2025-09-11,career_changer,treatment
4811,2025-09-23,student,control
4812,2025-09-10,career_changer,treatment
4813,2025-09-10,student,control
4814,2025-09-19,professional,treatment
4815,2025-09-09,professional,treatment
4816,2025-10-01,career_changer,treatment
4817,2025-09-28,career_changer,treatment
4818,2025-09-17,career_changer,control
4819,2025-09-29,career_changer,control
4820,2025-09-22,student,control
4821,2025-09-27,student,treatment
4822,2025-09-04,student,treatment
4823,2025-09-05,student,treatment
4824,2025-10-01,student,control
4825,2025-09-25,professional,control
4826,2025-09-26,student,treatment
4827,2025-09-14,professional,control
4828,2025-09-30,student,treatment
4829,2025-09-02,student,treatment
4830,2025-09-09,professional,treatment
4831,2025-09-28,professional,control
4832,2025-09-21,professional,treatment
4833,2025-09-05,professional,control
4834,2025-09-23,student,treatment
4835,2025-09-28,professional,control
4836,2025-09-05,student,control
4837,2025-09-08,student,treatment
4838,2025-09-05,student,control
4839,2025-09-23,student,treatment
4840,2025-09-11,student,treatment
4841,2025-09-27,career_changer,treatment
4842,2025-09-08,career_changer,treatment
4843,2025-09-25,student,control
4844,2025-09-27,student,treatment
4845,2025-09-22,student,control
4846,2025-09-13,student,control
4847,2025-09-16,career_changer,treatment
4848,2025-09-05,student,control
4849,2025-09-19,professional,treatment
4850,2025-09-21,student,treatment
4851,2025-09-09,career_changer,treatment
4852,2025-09-21,student,treatment
4853,2025-09-14,professional,control
4854,2025-09-13,student,treatment
4855,2025-09-15,professional,treatment
4856,2025-09-03,student,control
4857,2025-09-21,student,control
4858,2025-09-26,career_changer,treatment
4859,2025-09-29,career_changer,control
4860,2025-09-25,career_changer,control
4861,2025-09-03,professional,treatment
4862,2025-09-13,career_changer,treatment
4863,2025-09-17,student,treatment
4864,2025-09-24,student,treatment
4865,2025-09-09,student,treatment
4866,2025-09-23,professional,control
4867,2025-09-30,student,control
4868,2025-09-29,student,control
4869,2025-09-12,professional,treatment
4870,2025-09-15,career_changer,control
4871,2025-10-01,student,control
4872,2025-09-16,student,treatment
4873,2025-09-11,student,control
4874,2025-09-19,student,control
4875,2025-09-01,student,treatment
4876,2025-09-28,professional,control
4877,2025-09-25,professional,control
4878,2025-09-28,professional,control
4879,2025-09-24,student,treatment
4880,2025-09-03,career_changer,treatment
4881,2025-09-24,student,control
4882,2025-09-15,student,treatment
4883,2025-09-21,career_changer,control
4884,2025-09-22,student,treatment
4885,2025-09-23,student,control
4886,2025-09-12,career_changer,treatment
4887,2025-09-28,student,treatment
4888,2025-09-03,professional,treatment
4889,2025-09-26,student,control
4890,2025-09-18,professional,control
4891,2025-09-13,student,treatment
4892,2025-09-07,student,control
4893,2025-10-01,professional,treatment
4894,2025-09-14,student,treatment
4895,2025-09-27,student,treatment
4896,2025-09-07,student,control
4897,2025-09-16,student,treatment
4898,2025-09-09,student,treatment
4899,2025-09-11,student,treatment
4900,2025-09-27,career_changer,control
4901,2025-09-10,student,control
4902,2025-09-11,student,control
4903,2025-09-18,student,control
4904,2025-09-19,student,treatment
4905,2025-09-05,career_changer,treatment
4906,2025-09-19,student,control
4907,2025-09-28,career_changer,treatment
4908,2025-09-16,student,control
4909,2025-09-26,professional,control
4910,2025-09-11,professional,control
4911,2025-09-29,career_changer,control
4912,2025-09-22,professional,treatment
4913,2025-09-25,professional,control
4914,2025-09-02,student,treatment
4915,2025-09-02,student,control
4916,2025-09-04,career_changer,treatment
4917,2025-09-21,student,control
4918,2025-09-26,student,control
4919,2025-09-27,professional,control
4920,2025-09-15,student,control
4921,2025-09-01,career_changer,control
4922,2025-09-04,professional,treatment
4923,2025-09-30,professional,treatment
4924,2025-09-28,career_changer,treatment
4925,2025-09-06,student,treatment
4926,2025-09-15,student,control
4927,2025-09-15,student,control
4928,2025-09-01,student,treatment
4929,2025-10-01,professional,treatment
4930,2025-09-14,career_changer,treatment
4931,2025-09-07,student,treatment
4932,2025-09-23,student,control
4933,2025-09-30,career_changer,control
4934,2025-09-05,student,control
4935,2025-09-29,student,control
4936,2025-09-21,student,control
4937,2025-09-10,career_changer,control
4938,2025-09-06,professional,treatment
4939,2025-09-28,professional,treatment
4940,2025-09-30,career_changer,treatment
4941,2025-09-29,student,treatment
4942,2025-09-09,student,control
4943,2025-09-03,career_changer,control
4944,2025-09-21,student,treatment
4945,2025-09-12,professional,control
4946,2025-09-09,career_changer,control
4947,2025-09-03,professional,control
4948,2025-09-12,professional,control
4949,2025-09-22,career_changer,treatment
4950,2025-09-29,career_changer,control
4951,2025-09-21,student,treatment
4952,2025-09-06,student,treatment
4953,2025-09-02,student,control
4954,2025-09-13,professional,control
4955,2025-09-21,student,control
4956,2025-09-10,professional,control
4957,2025-09-24,student,treatment
4958,2025-09-23,professional,treatment
4959,2025-09-25,student,treatment
4960,2025-09-08,professional,control
4961,2025-09-14,professional,treatment
4962,2025-09-21,student,treatment
4963,2025-09-03,student,control
4964,2025-09-23,professional,treatment
4965,2025-09-04,student,control
4966,2025-09-01,student,treatment
4967,2025-09-07,career_changer,treatment
4968,2025-09-16,professional,control
4969,2025-09-03,career_changer,treatment
4970,2025-09-05,student,control
4971,2025-09-19,student,control
4972,2025-09-08,career_changer,treatment
4973,2025-09-17,professional,treatment
4974,2025-09-22,professional,control
4975,2025-09-15,student,control
4976,2025-09-01,student,control
4977,2025-09-01,student,control
4978,2025-09-23,student,treatment
4979,2025-09-11,student,treatment
4980,2025-09-27,student,treatment
4981,2025-09-04,career_changer,control
4982,2025-09-28,student,treatment
4983,2025-09-14,professional,control
4984,2025-09-23,career_changer,treatment
4985,2025-09-05,professional,treatment
4986,2025-09-16,student,treatment
4987,2025-09-03,professional,control
4988,2025-09-08,professional,control
4989,2025-09-13,professional,control
4990,2025-09-03,professional,treatment
4991,2025-09-24,career_changer,control
4992,2025-09-26,professional,control
4993,2025-09-04,student,control
4994,2025-09-04,professional,treatment
4995,2025-09-11,student,control
4996,2025-09-12,career_changer,treatment
4997,2025-09-29,student,treatment
4998,2025-09-10,student,treatment
4999,2025-09-05,career_changer,control
5000,2025-09-13,professional,control
